titre;realisateur;adresse;organisme_demandeur;type_de_tournage;ardt;date_debut;date_fin;xy
MAGIC KIDS;JEAN LUC BERTRAND;PONTÿ DE BERCY/ANGLE QUAI DE BERCY;ELECTRON LIBRE PRODUCTIONS;SERIE TELEVISEE;75012;28/04/2016;28/04/2016;48.834424, 2.380876
MAGIC KIDS;JEAN LUC BERTRAND;PONTÿ DE BERCY/ANGLE QUAI DE BERCY;ELECTRON LIBRE PRODUCTIONS;SERIE TELEVISEE;75012;29/04/2016;29/04/2016;48.834424, 2.380876
MAMAN A TORT;MARC FITOUSSI;7/9ÿ RUEÿ DAREAU;AVENUE B;LONG METRAGE;75014;13/01/2016;15/01/2016;48.831529, 2.338429
MAMAN A TORT;MARC FITOUSSI;BOULEVARDÿ VINCENT AURIOL;AVENUE B;LONG METRAGE;75013;07/01/2016;08/01/2016;48.83413, 2.36509
MAMAN A TORT;MARC FITOUSSI;18ÿ AVENUEÿ DE SUFFREN;AVENUE B;LONG METRAGE;75015;18/01/2016;18/01/2016;48.855865, 2.293285
MAMAN A TORT;MARC FITOUSSI;PLACEÿ D'ITALIE;AVENUE B;LONG METRAGE;75013;06/01/2016;06/01/2016;48.832294, 2.355564
MAMAN A TORT;MARC FITOUSSI;8ÿ RUEÿ DE LA BAUME;AVENUE B;LONG METRAGE;75008;12/01/2016;12/01/2016;48.874464, 2.311821
MAMAN A TORT;MARC FITOUSSI;BOULEVARDÿ VINCENT AURIOL;AVENUE B;LONG METRAGE;75013;06/01/2016;06/01/2016;48.83413, 2.36509
MAMAN A TORT;MARC FITOUSSI;83/87ÿ AVENUEÿ D'ITALIE;AVENUE B;LONG METRAGE;75013;07/01/2016;08/01/2016;48.824038, 2.35843
MAMAN A TORT;MARC FITOUSSI;20ÿ AVENUEÿ DE LA DODE BRUNERIE (PARKING);AVENUE B;LONG METRAGE;75016;20/01/2016;21/01/2016;48.836528, 2.256917
MARIAGE BLANC;TAREK BOUDALI;11ÿ RUEÿ DES TAILLANDIERS;AXEL FILMS;LONG METRAGE;75011;10/08/2016;11/08/2016;48.854104, 2.375256
MARIAGE BLANC;TAREK BOUDALI;RUEÿ DU PETIT MUSC;AXEL FILMS;LONG METRAGE;75004;16/09/2016;16/09/2016;48.852626, 2.364069
MARIAGE BLANC;TAREK BOUDALI;RUEÿ DU BOURG TIBOURG;AXEL FILMS;LONG METRAGE;75004;13/09/2016;13/09/2016;48.857288, 2.356179
MARIAGE BLANC;TAREK BOUDALI;5ÿ RUEÿ PIERRE ET MARIE CURIE (FAC DE CHIMIE);AXEL FILMS;LONG METRAGE;75005;31/08/2016;31/08/2016;48.844672, 2.343855
MARIAGE BLANC;TAREK BOUDALI;4ÿ AVENUEÿ DE L'OBSERVATOIRE;AXEL FILMS;LONG METRAGE;75006;07/09/2016;07/09/2016;48.843419, 2.336335
MARIAGE BLANC;TAREK BOUDALI;RUEÿ DES HOSPITALIERES SAINT GERVAIS;AXEL FILMS;LONG METRAGE;75004;25/08/2016;25/08/2016;48.857943, 2.358936
MARIAGE BLANC;TAREK BOUDALI;ALLEEÿ CELESTIN HENNION (MARCHE AUX FLEURS);AXEL FILMS;LONG METRAGE;75004;15/09/2016;15/09/2016;
MARIAGE BLANC;TAREK BOUDALI;53ÿ RUEÿ VIEILLE DU TEMPLE;AXEL FILMS;LONG METRAGE;75004;16/09/2016;16/09/2016;48.858435, 2.358385
MARIAGE BLANC;TAREK BOUDALI;RUEÿ SAINTE CROIX DE LA BRETONNERIE;AXEL FILMS;LONG METRAGE;75004;16/09/2016;16/09/2016;48.858387, 2.355733
MARIAGE BLANC;TAREK BOUDALI;43ÿ AVENUEÿ DE LA GRANDE ARMEE;AXEL FILMS;LONG METRAGE;75016;26/08/2016;26/08/2016;48.875244, 2.289295
MARIAGE BLANC;TAREK BOUDALI;RUEÿ VILLEDO;AXEL FILMS;LONG METRAGE;75001;12/09/2016;12/09/2016;48.866246, 2.336195
MARIAGE BLANC;TAREK BOUDALI;RUEÿ DE RICHELIEU;AXEL FILMS;LONG METRAGE;75001;12/09/2016;12/09/2016;48.865226, 2.336705
MARIAGE BLANC;TAREK BOUDALI;PLACEÿ LOUIS ARAGON;AXEL FILMS;LONG METRAGE;75004;13/09/2016;13/09/2016;48.855283, 2.347638
MARIAGE BLANC;TAREK BOUDALI;PLACEÿ DE LA CONCORDE;AXEL FILMS;LONG METRAGE;75008;15/09/2016;15/09/2016;48.867065, 2.321877
MARIAGE BLANC;TAREK BOUDALI;TERRE PLEINÿ ANGLE AV ST MAURICE ET AV DAUMESNIL;AXEL FILMS;LONG METRAGE;75012;15/09/2016;15/09/2016;48.828341, 2.419124
MARIAGE BLANC;TAREK BOUDALI;74ÿ RUEÿ DE DUNKERQUE;AXEL FILMS;LONG METRAGE;75009;02/09/2016;02/09/2016;48.882328, 2.345941
MARIAGE BLANC;TAREK BOUDALI;4ÿ AVENUEÿ DE L'OBSERVATOIRE;AXEL FILMS;LONG METRAGE;75006;09/09/2016;09/09/2016;48.843419, 2.336335
MARIAGE BLANC;TAREK BOUDALI;TERRE PLEINÿ ANGLE AV ST MAURICE ET AV DAUMESNIL;AXEL FILMS;LONG METRAGE;75012;14/09/2016;14/09/2016;48.828341, 2.419124
MARIAGE BLANC;TAREK BOUDALI;RUEÿ DE LA COSSONNERIE;AXEL FILMS;LONG METRAGE;75001;16/09/2016;16/09/2016;48.861539, 2.348699
MARIAGE BLANC;TAREK BOUDALI;RUEÿ DU MARCHE DES BLANCS MANTEAUX;AXEL FILMS;LONG METRAGE;75004;25/08/2016;25/08/2016;48.857944, 2.358439
MARIAGE BLANC;TAREK BOUDALI;RUEÿ GERANDO;AXEL FILMS;LONG METRAGE;75009;02/09/2016;02/09/2016;48.882566, 2.345855
MARIAGE BLANC;TAREK BOUDALI;46ÿ RUEÿ DE LA TOUR D'AUVERGNE;AXEL FILMS;LONG METRAGE;75009;02/09/2016;02/09/2016;48.879751, 2.341215
MARIAGE BLANC;TAREK BOUDALI;4ÿ AVENUEÿ DE L'OBSERVATOIRE;AXEL FILMS;LONG METRAGE;75006;08/09/2016;08/09/2016;48.843419, 2.336335
MARIAGE BLANC;TAREK BOUDALI;PLACEÿ MIREILLE;AXEL FILMS;LONG METRAGE;75001;12/09/2016;12/09/2016;48.862265, 2.345678
MARIAGE BLANC;TAREK BOUDALI;PARVISÿ DE NOTRE DAME;AXEL FILMS;LONG METRAGE;75004;15/09/2016;15/09/2016;48.853542, 2.347221
MARIAGE BLANC;TAREK BOUDALI;43ÿ AVENUEÿ DE LA GRANDE ARMEE;AXEL FILMS;LONG METRAGE;75016;29/08/2016;30/08/2016;48.875244, 2.289295
MARIE FRANCINE;VALERIE LEMERCIER;RUEÿ RAYNOUARD/R DE L'ANNONCIATION (ANGLE);RECTANGLE PRODUCTIONS;LONG METRAGE;75016;11/05/2016;11/05/2016;48.856667, 2.27922
MARIE FRANCINE;VALERIE LEMERCIER;BOULEVARDÿ SUCHET (NIVEAU SQUARE TOLSTOI);RECTANGLE PRODUCTIONS;LONG METRAGE;75016;06/06/2016;06/06/2016;48.855616, 2.263306
MARIE FRANCINE;VALERIE LEMERCIER;11ÿ RUEÿ PIRANDELLO;RECTANGLE PRODUCTIONS;LONG METRAGE;75013;19/04/2016;19/04/2016;48.836476, 2.355895
MARIE FRANCINE;VALERIE LEMERCIER;15ÿ RUEÿ DUPLEIX;RECTANGLE PRODUCTIONS;LONG METRAGE;75015;18/04/2016;19/04/2016;48.851663, 2.297824
MARIE FRANCINE;VALERIE LEMERCIER;87ÿ AVENUEÿ DE VILLIERS;RECTANGLE PRODUCTIONS;LONG METRAGE;75017;13/04/2016;13/04/2016;48.884206, 2.301948
MARIE FRANCINE;VALERIE LEMERCIER;43ÿ RUEÿ SAINT PETERSBOURG;RECTANGLE PRODUCTIONS;LONG METRAGE;75008;14/04/2016;15/04/2016;48.882855, 2.32638
MARIE FRANCINE;VALERIE LEMERCIER;84ÿ AVENUEÿ DE SUFFREN;RECTANGLE PRODUCTIONS;LONG METRAGE;75015;18/04/2016;19/04/2016;48.85121, 2.30055
MARIE FRANCINE;VALERIE LEMERCIER;100ÿ BOULEVARDÿ DIDEROT;RECTANGLE PRODUCTIONS;LONG METRAGE;75012;22/04/2016;22/04/2016;48.847125, 2.385157
MARIE FRANCINE;VALERIE LEMERCIER;33ÿ RUEÿ MAX DORMOY;RECTANGLE PRODUCTIONS;LONG METRAGE;75018;25/04/2016;26/04/2016;48.886877, 2.35946
MARIE FRANCINE;VALERIE LEMERCIER;69/71ÿ RUEÿ DE LA FAISANDERIE;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;29/04/2016;29/04/2016;48.867748, 2.275333
MARIE FRANCINE;VALERIE LEMERCIER;11ÿ RUEÿ PIRANDELLO;RECTANGLE PRODUCTIONS;LONG METRAGE;75013;20/04/2016;20/04/2016;48.836476, 2.355895
MARIE FRANCINE;VALERIE LEMERCIER;47ÿ AVENUEÿ DES GOBELINS;RECTANGLE PRODUCTIONS;LONG METRAGE;75013;20/04/2016;20/04/2016;48.835179, 2.353281
MARIE FRANCINE;VALERIE LEMERCIER;34ÿ RUEÿ GAY LUSSAC;RECTANGLE PRODUCTIONS;LONG METRAGE;75005;20/04/2016;20/04/2016;48.84447, 2.341796
MARIE FRANCINE;VALERIE LEMERCIER;PLACEÿ DE PASSY/RUE DU BOIS LE VENT Nø1;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;27/04/2016;27/04/2016;48.85757, 2.275779
MARIE FRANCINE;VALERIE LEMERCIER;75ÿ BOULEVARDÿ MONTMORENCY;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;29/04/2016;29/04/2016;48.850121, 2.261817
MARIE FRANCINE;VALERIE LEMERCIER;PARKINGÿ ROUTE DU POINT DE VUE;RECTANGLE PRODUCTIONS;LONG METRAGE;75012;09/06/2016;09/06/2016;48.818552, 2.4512
MARIE FRANCINE;VALERIE LEMERCIER;14ÿ RUEÿ BOIS LE VENT;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;10/06/2016;10/06/2016;48.857662, 2.276467
MARIE FRANCINE;VALERIE LEMERCIER;41ÿ RUEÿ POUSSIN;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;06/06/2016;06/06/2016;48.848352, 2.260817
MARIE FRANCINE;VALERIE LEMERCIER;5/7ÿ SQUAREÿ CHATILLON;RECTANGLE PRODUCTIONS;LONG METRAGE;75014;04/05/2016;05/05/2016;48.825793, 2.323396
MARIE FRANCINE;VALERIE LEMERCIER;1ÿ RUEÿ BOIS LE VENT;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;27/04/2016;27/04/2016;48.857471, 2.277292
MARIE FRANCINE;VALERIE LEMERCIER;75ÿ BOULEVARDÿ DE MONTMORENCY;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;06/06/2016;06/06/2016;48.850121, 2.261817
MARIE FRANCINE;VALERIE LEMERCIER;41/47ÿ AVENUEÿ DES GOBELINS;RECTANGLE PRODUCTIONS;LONG METRAGE;75013;20/04/2016;20/04/2016;48.835179, 2.353281
MARIE FRANCINE;VALERIE LEMERCIER;29/37ÿ RUEÿ LE BRUN;RECTANGLE PRODUCTIONS;LONG METRAGE;75013;20/04/2016;20/04/2016;48.834973, 2.35352
MARIE FRANCINE;VALERIE LEMERCIER;60ÿ BOULEVARDÿ ROCHECHOUART;RECTANGLE PRODUCTIONS;LONG METRAGE;75018;03/05/2016;03/05/2016;48.883217, 2.344838
MARIE FRANCINE;VALERIE LEMERCIER;BOULEVARDÿ DE ROCHECHOUART (TERRE PLEIN CENTRAL);RECTANGLE PRODUCTIONS;LONG METRAGE;75009;03/05/2016;03/05/2016;48.882996, 2.345851
MARIE FRANCINE;VALERIE LEMERCIER;11ÿ SQUAREÿ CHATILLON;RECTANGLE PRODUCTIONS;LONG METRAGE;75014;04/05/2016;05/05/2016;48.825684, 2.323212
MARIE FRANCINE;VALERIE LEMERCIER;PONTÿ DE GRENELLE;RECTANGLE PRODUCTIONS;LONG METRAGE;75015;11/05/2016;11/05/2016;48.851806, 2.285572
MARIE FRANCINE;VALERIE LEMERCIER;2ÿ ROUTEÿ DE LA FERME/PARKING;RECTANGLE PRODUCTIONS;LONG METRAGE;75012;09/06/2016;09/06/2016;48.8209, 2.452035
MARIE FRANCINE;VALERIE LEMERCIER;SQUAREÿ TOLSTOI;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;10/05/2016;10/05/2016;48.852778, 2.260998
MARIE FRANCINE;VALERIE LEMERCIER;RUEÿ VITAL;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;10/06/2016;10/06/2016;48.859313, 2.278726
MARIE FRANCINE;VALERIE LEMERCIER;1ÿ RUEÿ DU CAPITAINE OLCHANSKI;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;11/04/2016;11/04/2016;48.849501, 2.266018
MARIE FRANCINE;VALERIE LEMERCIER;48ÿ AVENUEÿ DE LA MOTTE PICQUET;RECTANGLE PRODUCTIONS;LONG METRAGE;75015;18/04/2016;19/04/2016;48.851, 2.300378
MARIE FRANCINE;VALERIE LEMERCIER;RUEÿ LE BRUN/AVENUE DES GOBELINS;RECTANGLE PRODUCTIONS;LONG METRAGE;75013;20/04/2016;20/04/2016;48.834848, 2.353281
MARIE FRANCINE;VALERIE LEMERCIER;9ÿ RUEÿ GANDON;RECTANGLE PRODUCTIONS;LONG METRAGE;75013;21/04/2016;21/04/2016;48.821264, 2.360936
MARIE FRANCINE;VALERIE LEMERCIER;26ÿ RUEÿ DE LA FONTAINE;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;11/04/2016;11/04/2016;48.851796, 2.273627
MARIE FRANCINE;VALERIE LEMERCIER;34ÿ AVENUEÿ DE CHOISY;RECTANGLE PRODUCTIONS;LONG METRAGE;75013;21/04/2016;21/04/2016;48.822303, 2.363138
MARIE FRANCINE;VALERIE LEMERCIER;3ÿ RUEÿ DE L'ANNONCIATION;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;10/05/2016;10/05/2016;48.85576, 2.280588
MARIE FRANCINE;VALERIE LEMERCIER;248ÿ RUEÿ SAINT HONORE;RECTANGLE PRODUCTIONS;LONG METRAGE;75008;12/04/2016;12/04/2016;48.868172, 2.324131
MARIE FRANCINE;VALERIE LEMERCIER;284ÿ RUEÿ SAINT HONORE;RECTANGLE PRODUCTIONS;LONG METRAGE;75008;12/04/2016;12/04/2016;48.868172, 2.324131
MARIE FRANCINE;VALERIE LEMERCIER;14ÿ RUEÿ DU BOIS LE VENT;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;27/04/2016;27/04/2016;48.857662, 2.276467
MARIE FRANCINE;VALERIE LEMERCIER;MARCHE*ÿ COUVERT DE PASSY/1 RUE DU BOIS LE VENT;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;27/04/2016;27/04/2016;48.857471, 2.277292
MARIE FRANCINE;VALERIE LEMERCIER;97ÿ BOULEVARDÿ DE MONTMORENCY;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;28/04/2016;28/04/2016;48.848709, 2.26077
MARIE FRANCINE;VALERIE LEMERCIER;32ÿ RUEÿ LONGCHAMP;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;06/05/2016;07/05/2016;48.865077, 2.289923
MARIE FRANCINE;VALERIE LEMERCIER;15ÿ RUEÿ MICHEL ANGE;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;06/06/2016;06/06/2016;48.846784, 2.263329
MARIE FRANCINE;VALERIE LEMERCIER;BOULEVARDÿ DIDEROT;RECTANGLE PRODUCTIONS;LONG METRAGE;75012;09/06/2016;09/06/2016;48.846751, 2.381941
MARIE FRANCINE;VALERIE LEMERCIER;RUEÿ MASSENET;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;10/06/2016;10/06/2016;48.858644, 2.279242
MARIE FRANCINE;VALERIE LEMERCIER;PLACEÿ D'ANVERS;RECTANGLE PRODUCTIONS;LONG METRAGE;75009;03/05/2016;03/05/2016;48.882236, 2.344854
MARIE FRANCINE;VALERIE LEMERCIER;SQUAREÿ LOUISE MICHEL;RECTANGLE PRODUCTIONS;LONG METRAGE;75018;03/05/2016;03/05/2016;
MARIE FRANCINE;VALERIE LEMERCIER;1 AU 9ÿ AVENUEÿ TRUDAINE;RECTANGLE PRODUCTIONS;LONG METRAGE;75009;03/05/2016;03/05/2016;48.881717, 2.345677
MARIE FRANCINE;VALERIE LEMERCIER;55ÿ RUEÿ RAYNOUARD;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;11/05/2016;11/05/2016;48.854972, 2.280207
MARIE FRANCINE;VALERIE LEMERCIER;RUEÿ DE L'ANNONCIATION;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;11/05/2016;11/05/2016;48.856667, 2.27922
MARIE FRANCINE;VALERIE LEMERCIER;RUEÿ LOUIS DAVID;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;10/06/2016;10/06/2016;48.861572, 2.280941
MARIE FRANCINE;VALERIE LEMERCIER;128ÿ AVENUEÿ MOZART;RECTANGLE PRODUCTIONS;LONG METRAGE;75016;11/04/2016;11/04/2016;48.849376, 2.266413
MARTIN SEXE FAIBLE;PAUL LAPIERRE;PARCÿ ANDRE CITROEN;MYFANTASY;SERIE TELEVISEE;75015;11/03/2016;11/03/2016;48.847304, 2.279404
MARVIN;ANNE FONTAINE;37ÿ BOULEVARDÿ DE LA CHAPELLE;CINE @;LONG METRAGE;75018;29/07/2016;29/07/2016;48.884395, 2.355889
MARVIN;ANNE FONTAINE;PLACEÿ SAINT MICHEL;CINE @;LONG METRAGE;75006;23/09/2016;23/09/2016;48.85353, 2.343475
MARVIN;ANNE FONTAINE;RUEÿ VIEILLE DU TEMPLE/ANGLE RUE DES ROSIERS;CINE @;LONG METRAGE;75004;23/09/2016;23/09/2016;
MARVIN;ANNE FONTAINE;BOULEVARDÿ DE STRASBOURG;CINE @;LONG METRAGE;75010;26/08/2016;26/08/2016;48.872684, 2.355912
MARVIN;ANNE FONTAINE;60ÿ RUEÿ RENE BOULANGER;CINE @;LONG METRAGE;75010;30/08/2016;30/08/2016;48.868954, 2.35891
MARVIN;ANNE FONTAINE;10ÿ RUEÿ DU SENTIER;CINE @;LONG METRAGE;75002;05/09/2016;08/09/2016;48.868821, 2.345782
MARVIN;ANNE FONTAINE;BOULEVARDÿ SAINT GERMAIN (ANGLE RUE BONAPARTE);CINE @;LONG METRAGE;75006;09/09/2016;09/09/2016;48.853281, 2.333404
MARVIN;ANNE FONTAINE;QUAIÿ DES GRANDS AUGUSTINS;CINE @;LONG METRAGE;75006;09/09/2016;09/09/2016;48.854737, 2.342109
MARVIN;ANNE FONTAINE;18ÿ BOULEVARDÿ SAINT MARTIN;CINE @;LONG METRAGE;75010;30/08/2016;30/08/2016;48.868938, 2.356718
MARVIN;ANNE FONTAINE;PLACEÿ DE L'ODEON;CINE @;LONG METRAGE;75006;09/09/2016;09/09/2016;48.850038, 2.33855
MARVIN;ANNE FONTAINE;12ÿ RUEÿ DE L'ECOLE DE MEDECINE;CINE @;LONG METRAGE;75006;09/09/2016;09/09/2016;48.851237, 2.34077
MARVIN;ANNE FONTAINE;QUAIÿ CONTI;CINE @;LONG METRAGE;75006;23/09/2016;23/09/2016;48.856967, 2.338244
MARVIN;ANNE FONTAINE;RUEÿ D'ALSACE;CINE @;LONG METRAGE;75010;26/08/2016;26/08/2016;48.878292, 2.358371
MARVIN;ANNE FONTAINE;10ÿ RUEÿ DE LA VERRERIE;CINE @;LONG METRAGE;75004;02/09/2016;02/09/2016;48.85723, 2.355111
MARVIN;ANNE FONTAINE;PONTÿ NEUF;CINE @;LONG METRAGE;75001;23/09/2016;23/09/2016;48.860317, 2.344139
MARVIN;ANNE FONTAINE;37BISÿ BOULEVARDÿ DE LA CHAPELLE;CINE @;LONG METRAGE;75018;30/07/2016;30/07/2016;48.884395, 2.355889
MARVIN;ANNE FONTAINE;RUEÿ DU FAUBOURG SAINT MARTIN;CINE @;LONG METRAGE;75010;26/08/2016;26/08/2016;48.876172, 2.360673
MARVIN;ANNE FONTAINE;PONTÿ DES ARTS;CINE @;LONG METRAGE;75006;05/09/2016;05/09/2016;48.853452, 2.340567
MARVIN;ANNE FONTAINE;2ÿ RUEÿ DUPUYTREN;CINE @;LONG METRAGE;75006;09/09/2016;09/09/2016;48.851804, 2.339687
MARVIN;ANNE FONTAINE;RUEÿ DU 8 MAI 1945;CINE @;LONG METRAGE;75010;26/08/2016;26/08/2016;48.876163, 2.357469
MARVIN;ANNE FONTAINE;12ÿ RUEÿ DE SINGER;CINE @;LONG METRAGE;75016;27/08/2016;27/08/2016;48.855613, 2.278729
MARVIN;ANNE FONTAINE;12ÿ RUEÿ DE SINGER;CINE @;LONG METRAGE;75016;29/08/2016;29/08/2016;48.855613, 2.278729
MARYLINE;GUILLAUME GALLIENNE;4ÿ RUEÿ MONSIGNY;LGM FILMS;LONG METRAGE;75002;10/10/2016;10/10/2016;48.868378, 2.335315
MARYLINE;GUILLAUME GALLIENNE;RUEÿ MARSOLLIER;LGM FILMS;LONG METRAGE;75002;10/10/2016;10/10/2016;48.868011, 2.334743
MARYLINE;GUILLAUME GALLIENNE;3ÿ RUEÿ BACHAUMONT;LGM FILMS;LONG METRAGE;75002;11/10/2016;11/10/2016;48.865846, 2.34652
MARYLINE;GUILLAUME GALLIENNE;QUAIÿ AUX FLEURS;LGM FILMS;LONG METRAGE;75004;07/09/2016;07/09/2016;48.854116, 2.351582
MARYLINE;GUILLAUME GALLIENNE;30ÿ RUEÿ PERIGNON;LGM FILMS;LONG METRAGE;75015;14/10/2016;14/10/2016;48.847295, 2.307935
MARYLINE;GUILLAUME GALLIENNE;SQUAREÿ CAMBRONNE;LGM FILMS;LONG METRAGE;75015;12/10/2016;13/10/2016;48.843524, 2.302495
MARYLINE;GUILLAUME GALLIENNE;RUEÿ DES URSINS;LGM FILMS;LONG METRAGE;75004;07/09/2016;07/09/2016;48.85427, 2.35111
MARYLINE;GUILLAUME GALLIENNE;4ÿ RUEÿ GRESSET;LGM FILMS;LONG METRAGE;75019;08/09/2016;08/09/2016;48.89045, 2.377834
MARYLINE;GUILLAUME GALLIENNE;41ÿ RUEÿ MONSIEUR LE PRINCE;LGM FILMS;LONG METRAGE;75006;23/08/2016;23/08/2016;48.849782, 2.340116
MARYLINE;GUILLAUME GALLIENNE;174ÿ RUEÿ DE CRIMEE;LGM FILMS;LONG METRAGE;75019;08/09/2016;08/09/2016;48.890145, 2.377496
MARYLINE;GUILLAUME GALLIENNE;RUEÿ DALAYRAC;LGM FILMS;LONG METRAGE;75002;10/10/2016;10/10/2016;48.867843, 2.335176
MARYLINE;GUILLAUME GALLIENNE;1ÿ PARVISÿ NOTRE DAME;LGM FILMS;LONG METRAGE;75004;07/09/2016;07/09/2016;48.854342, 2.347729
MARYLINE;GUILLAUME GALLIENNE;103/111ÿ BOULEVARDÿ DE GRENELLE;LGM FILMS;LONG METRAGE;75015;14/10/2016;14/10/2016;48.849334, 2.297753
MARYLINE;GUILLAUME GALLIENNE;136ÿ AVENUEÿ DE SUFFREN;LGM FILMS;LONG METRAGE;75015;14/10/2016;14/10/2016;48.85136, 2.300316
MARYLINE;GUILLAUME GALLIENNE;25/37ÿ AVENUEÿ LOWENDAL;LGM FILMS;LONG METRAGE;75015;12/10/2016;13/10/2016;48.848519, 2.302844
MARYLINE;GUILLAUME GALLIENNE;BOULEVARDÿ DE LA CHAPELLE;LGM FILMS;LONG METRAGE;75018;13/10/2016;13/10/2016;48.884395, 2.355889
MARYLINE;GUILLAUME GALLIENNE;RUEÿ DU FAUBOURG SAINT DENIS;LGM FILMS;LONG METRAGE;75018;13/10/2016;13/10/2016;48.892208, 2.344184
MELANCOLIE ZOMBIE;DIMITRI KOURTCHINE;PROMENADEÿ PLANTEE RENEE DUMONT;BRIDGES PRODUCTIONS;SERIE TELEVISEE;75012;19/10/2016;19/10/2016;
MERE ET FILLE;STEPHANE MARELLI;PARCÿ DES BUTTES CHAUMONT;J2F PRODUCTION;SERIE TELEVISEE;75019;21/11/2016;21/11/2016;48.879186, 2.387537
MERE ET FILLE;STEPHANE MARELLI;RUEÿ MEYNADIER;J2F PRODUCTION;SERIE TELEVISEE;75019;23/11/2016;23/11/2016;48.88344, 2.383314
MERE ET FILLE;STEPHANE MARELLI;6ÿ RUEÿ SAINT MAUR;J2F PRODUCTION;SERIE TELEVISEE;75011;24/11/2016;24/11/2016;48.859003, 2.383318
MES TRESORS;PASCAL BOURDIAUX;2BISÿ AVENUEÿ FOCH/LE DUPLEX;RADAR FILMS;LONG METRAGE;75016;12/02/2016;12/02/2016;48.873669, 2.292556
MES TRESORS;PASCAL BOURDIAUX;15ÿ RUEÿ VIVIENNE;RADAR FILMS;LONG METRAGE;75002;13/02/2016;13/02/2016;48.868308, 2.339688
MES TRESORS;PASCAL BOURDIAUX;2BISÿ AVENUEÿ FOCH;RADAR FILMS;LONG METRAGE;75016;16/02/2016;16/02/2016;48.873669, 2.292556
MES TRESORS;PASCAL BOURDIAUX;17/19ÿ AVENUEÿ MONTAIGNE;RADAR FILMS;LONG METRAGE;75008;15/02/2016;15/02/2016;48.865881, 2.30379
MES TRESORS;PASCAL BOURDIAUX;17ÿ PLACEÿ DU TROCADERO;RADAR FILMS;LONG METRAGE;75016;16/02/2016;16/02/2016;48.862548, 2.28222
MON POUSSIN;FREDERIC FORESTIER;12ÿ AVENUEÿ TRUDAINE;LES FILMS DU 24;LONG METRAGE;75009;09/03/2016;09/03/2016;48.881483, 2.343411
MON POUSSIN;FREDERIC FORESTIER;70ÿ RUEÿ DU ROCHER;LES FILMS DU 24;LONG METRAGE;75008;14/03/2016;14/03/2016;48.879172, 2.318753
MON POUSSIN;FREDERIC FORESTIER;HOTELÿ DIEU;LES FILMS DU 24;LONG METRAGE;75004;17/03/2016;18/03/2016;48.854714, 2.354821
MON POUSSIN;FREDERIC FORESTIER;13ÿ RUEÿ LOUVEL TESSIER;LES FILMS DU 24;LONG METRAGE;75010;22/03/2016;22/03/2016;48.871181, 2.369656
MON POUSSIN;FREDERIC FORESTIER;2ÿ RUEÿ DU PONT NEUF;LES FILMS DU 24;LONG METRAGE;75001;08/03/2016;08/03/2016;48.859427, 2.343759
MON POUSSIN;FREDERIC FORESTIER;1ÿ RUEÿ RENE PANHARD;LES FILMS DU 24;LONG METRAGE;75013;16/03/2016;16/03/2016;48.838779, 2.359355
MON POUSSIN;FREDERIC FORESTIER;34ÿ RUEÿ DE LA VERRERIE;LES FILMS DU 24;LONG METRAGE;75004;29/03/2016;31/03/2016;48.857724, 2.353853
MON POUSSIN;FREDERIC FORESTIER;33BISÿ RUEÿ FAIDHERBE;LES FILMS DU 24;LONG METRAGE;75011;01/04/2016;02/04/2016;48.853081, 2.382692
MON POUSSIN;FREDERIC FORESTIER;12ÿ RUEÿ DU RENARD;LES FILMS DU 24;LONG METRAGE;75004;22/03/2016;24/03/2016;48.858822, 2.352329
MON POUSSIN;FREDERIC FORESTIER;46ÿ RUEÿ SAINT LOUIS EN L'ILE;LES FILMS DU 24;LONG METRAGE;75004;15/03/2016;15/03/2016;48.851793, 2.356794
MON POUSSIN;FREDERIC FORESTIER;RUEÿ FRANCOIS MIRON;LES FILMS DU 24;LONG METRAGE;75004;17/03/2016;17/03/2016;48.855558, 2.357247
MON POUSSIN;FREDERIC FORESTIER;SQUAREÿ NADAR;LES FILMS DU 24;LONG METRAGE;75018;04/04/2016;04/04/2016;48.8925, 2.349552
MON POUSSIN;FREDERIC FORESTIER;12ÿ AVENUEÿ TRUDAINE;LES FILMS DU 24;LONG METRAGE;75009;07/03/2016;07/03/2016;48.881483, 2.343411
